ID,Num,Time,TransX,TransY,TransZ,RotX,RotY,RotZ
150,5,1441926026928,-3.6008794,7.4603324,3.2561142,-0.3665955,-1.0232756,-0.3509039
150,5,1441926026939,-3.8881836,7.1251445,3.2752678,-0.3702607,-0.92309374,-0.39977312
150,5,1441926026955,-4.185065,6.7803793,3.2082303,-0.3898084,-0.794812,-0.43642503
150,5,1441926026958,-4.4244847,6.5122285,2.8443117,-0.42523858,-0.65919995,-0.44742063
150,5,1441926026972,-4.6351743,6.253655,2.7006595,-0.44112107,-0.5284748,-0.42054254
150,5,1441926026978,-4.654328,6.081272,2.5378537,-0.46555567,-0.39897135,-0.35701257
150,5,1441926026989,-4.4819455,6.0046577,2.4612393,-0.51564664,-0.29023734,-0.25316545
150,5,1441926027006,-4.10845,5.889736,2.2505496,-0.5669593,-0.24136813,-0.11633165
150,5,1441926027008,-3.7445314,6.0046577,2.2601264,-0.59261566,-0.23892467,0.037606392
150,5,1441926027022,-3.41892,6.1866174,2.3558946,-0.6329327,-0.21571179,0.14756213
150,5,1441926027028,-3.265691,6.3111157,2.4420857,-0.68913233,-0.1399645,0.18054886
150,5,1441926027039,-3.1890767,6.445191,2.5570073,-0.7709883,-0.076434515,0.14878386
150,5,1441926027055,-3.217807,6.253655,2.633622,-0.8650615,5.345071E-4,0.08158869
150,5,1441926027058,-3.217807,6.1004257,2.9017725,-0.9701304,0.0762818,-0.012484559
150,5,1441926027073,-3.2465374,6.3302693,3.1794999,-1.0959686,0.14225525,-0.063797235
150,5,1441926027078,-3.2848446,6.6175733,3.4093432,-1.1961505,0.18623754,-0.023480132
150,5,1441926027090,-3.1794999,6.895301,3.7828386,-1.2254721,0.19112447,0.053488888
150,5,1441926027106,-2.9113493,7.192182,4.1371803,-1.2425762,0.22655465,0.1500056
150,5,1441926027108,-2.6910827,7.6231384,4.2425256,-1.2792282,0.34261903,0.24530058
150,5,1441926027124,-2.3942018,8.283937,4.2042184,-1.339093,0.47823113,0.30150017
150,5,1441926027128,-1.8866309,9.040505,3.9935284,-1.4001795,0.5857434,0.343039
150,5,1441926027140,-1.2354081,9.864111,3.7924154,-1.429501,0.6382778,0.39679515
150,5,1441926027158,-0.6799533,10.649409,3.6487634,-1.4258358,0.62239534,0.42122978
150,5,1441926027159,-0.35434186,11.310209,3.715801,-1.3916274,0.564974,0.37602574
150,5,1441926027174,-0.1436521,12.0571995,3.9935284,-1.3598624,0.51121783,0.28439596
150,5,1441926027178,-0.019153614,12.650962,4.309563,-1.3598624,0.4574617,0.28439596
150,5,1441926027197,-0.02873042,12.890382,4.5394063,-1.3354278,0.4574617,0.15367079
150,5,1441926027198,-0.009576807,13.01488,4.8267107,-1.2743412,0.38782308,0.013171782
150,5,1441926027208,0.038307227,13.043611,5.0374002,-1.212033,0.35117117,-0.09311877
150,5,1441926027225,0.2777274,12.564771,4.999093,-1.1375074,0.34384078,-0.14931837
150,5,1441926027228,0.48841715,13.263878,5.046977,-1.053208,0.32551482,-0.23361778
150,5,1441926027242,0.32561144,13.120225,5.00867,-0.9957867,0.3853796,-0.3228041
150,5,1441926027263,0.038307227,12.440272,4.912902,-0.97746074,0.4574617,-0.26416105
150,5,1441926027264,-0.21068975,12.076353,4.9416323,-0.96402174,0.3853796,-0.16031395
150,5,1441926027280,-0.29688102,11.9135475,5.1810527,-0.90537864,0.22166772,-0.14076626
150,5,1441926027280,-0.1436521,11.87524,5.267244,-0.8455139,0.11415544,-0.19818759
150,5,1441926027296,-0.08619126,11.645397,5.056554,-0.7673231,0.1043816,-0.27760008
150,5,1441926027313,-0.009576807,11.36767,4.999093,-0.66469777,0.15080735,-0.34968218
150,5,1441926027313,0.095768064,10.97502,4.951209,-0.53763777,0.1923462,-0.41809908
150,5,1441926027332,-0.1436521,10.448297,4.903325,-0.45822528,0.22655465,-0.42542946
150,5,1441926027332,-0.6607997,10.04607,4.711789,-0.41668645,0.26565003,-0.35579082
150,5,1441926027338,-0.9768343,9.892841,4.8937483,-0.3751476,0.25831965,-0.23728296
150,5,1441926027358,-1.0630256,9.835381,5.1523223,-0.3103959,0.18257235,-0.08334493
150,5,1441926027359,-0.9576807,9.902418,5.401319,-0.20777054,0.08116872,0.03516293
150,5,1441926027374,-0.90979666,10.01734,5.3821654,-0.0538325,0.020082194,0.066927925
150,5,1441926027378,-1.0630256,9.864111,5.3247046,0.13553573,0.07261661,0.030276008
150,5,1441926027389,-1.091756,9.615114,5.00867,0.29313895,0.21433735,-0.0075976364
150,5,1441926027406,-1.0247183,9.260772,4.76925,0.3994295,0.28031078,-0.0027107145
150,5,1441926027408,-1.0055647,9.078813,4.6160207,0.4263076,0.29863673,0.04004985
150,5,1441926027425,-0.9959879,9.136273,4.5394063,0.38843393,0.2925281,0.12679271
150,5,1441926027428,-1.091756,9.059659,4.462792,0.35300374,0.22533292,0.22330943
150,5,1441926027441,-1.340753,8.724471,4.0797195,0.34811684,0.12515102,0.29172632
150,5,1441926027460,-1.3311762,8.590396,4.903325,0.34811684,0.043295074,0.33204344
150,5,1441926027461,-1.3982137,8.916007,5.1140146,0.24915667,0.043295074,0.33204344
150,5,1441926027476,-1.3311762,9.088389,5.2959743,0.013362677,0.00786489,0.3259348
150,5,1441926027478,-1.4556746,8.734048,5.104438,-0.13324498,-0.22059871,0.19154443
150,5,1441926027493,-1.292869,8.504205,4.8745947,-0.1417971,-0.1924989,-0.008819367
150,5,1441926027509,-1.1109096,8.341399,4.903325,-0.06116288,-0.022678372,-0.16275741
150,5,1441926027509,-1.1683705,8.350976,4.855441,0.0011453723,0.09094256,-0.19085722
150,5,1441926027525,-1.4269443,8.350976,4.855441,0.025579982,0.11293371,-0.118775114
150,5,1441926027528,-1.5035586,8.207323,4.8362875,0.07689266,0.046960264,-0.0662407
150,5,1441926027542,-1.4939818,8.0924015,4.55856,0.10377073,0.023747386,-0.056466855
150,5,1441926027559,-1.4173675,8.1881695,4.596867,0.06956228,0.017638734,-0.06257551
150,5,1441926027560,-1.3215994,8.350976,4.711789,-0.05627596,-0.011682798,-0.056466855
150,5,1441926027575,-1.2162545,8.408437,4.8937483,-0.22365303,-0.0800997,-0.07479281
150,6,1441926027578,-1.2258313,8.2169,4.8745947,-0.3739259,-0.15706873,-0.12854895
150,6,1441926027591,-1.436521,8.073248,4.8841715,-0.43745586,-0.20960313,-0.15909222
150,6,1441926027609,-1.6089035,8.0445175,4.8458643,-0.41302127,-0.2364812,-0.13343588
150,6,1441926027609,-1.6472107,7.9487495,5.0278234,-0.31650457,-0.29878947,-0.07601454
150,6,1441926027624,-1.7238252,7.8146744,5.142745,-0.19799669,-0.3244458,-0.010041097
150,6,1441926027628,-1.934515,7.8625584,5.161899,-0.094149604,-0.29023734,0.06326273
150,6,1441926027641,-2.2888567,7.8625584,5.171476,-0.020845776,-0.2120466,0.13167964
150,6,1441926027657,-2.2888567,7.9104424,5.171476,0.012140946,-0.122860275,0.1817706
150,6,1441926027658,-2.633622,7.920019,5.161899,0.035353824,-0.053221636,0.21720077
150,6,1441926027674,-3.0358477,7.9104424,5.046977,0.056123246,0.0139735425,0.23063982
150,6,1441926027678,-3.3997664,7.776367,5.104438,0.059788436,0.07383834,0.23552673
150,6,1441926027690,-3.7924154,7.5848308,4.999093,0.04879286,0.123929285,0.2501875
150,6,1441926027706,-4.146757,7.335834,4.9224787,0.01947133,0.18379408,0.2709569
150,6,1441926027708,-4.55856,7.086837,4.9703627,0.01947133,0.24732406,0.2709569
150,6,1441926027723,-5.056554,6.991069,4.9895163,-0.03428481,0.24732406,0.27217865
150,6,1441926027728,-5.6407394,7.019799,5.142745,-0.11980595,0.32307136,0.2538527
150,6,1441926027739,-6.157887,6.9048777,5.21936,-0.22487476,0.4574617,0.2220877
150,6,1441926027756,-6.349423,6.9623384,5.257667,-0.35926512,0.6370561,0.19520962
150,6,1441926027758,-6.2345014,7.393295,5.4683566,-0.47777298,0.82398087,0.22086596
150,6,1441926027772,-5.90889,7.795521,5.889736,-0.5779549,0.9522626,0.32837826
150,6,1441926027778,-5.353435,8.169016,6.1770406,-0.6304893,0.9938014,0.45543823
150,6,1441926027795,-4.510676,8.695741,6.5218053,-0.6194937,0.9510408,0.53729415
150,6,1441926027807,-3.763685,8.916007,6.579266,-0.55229855,0.9363801,0.5849416
150,6,1441926027808,-3.169923,8.896853,6.493075,-0.42890376,0.9913579,0.5873851
150,6,1441926027826,-2.7868507,8.858546,6.397307,-0.28840476,1.1636219,0.58982855
150,6,1441926027828,-2.566584,8.925584,6.215348,-0.16867517,1.3456597,0.642363
150,6,1441926027840,-2.2026656,9.174581,6.1195793,-0.07826711,1.4324026,0.719332
150,6,1441926027856,-1.5131354,9.442732,6.2728086,-0.02939789,1.4250723,0.7975228
150,6,1441926027858,-1.1300632,9.481039,6.033388,-0.014737124,1.4421765,0.84517026
150,6,1441926027872,-0.7469909,9.356541,5.755661,-0.0025198192,1.4983761,0.8170704
150,6,1441926027878,-0.4213795,8.992621,5.535394,-0.031841353,1.5790102,0.79019237
150,6,1441926027890,-0.1436521,8.781932,5.133168,-0.094149604,1.6217709,0.82928777
150,6,1441926027906,0.1340753,8.676587,4.9895163,-0.15890132,1.5741234,0.89403945
150,6,1441926027908,0.62249243,8.686164,4.9703627,-0.2138792,1.4495069,0.9722302
150,6,1441926027923,1.1779473,9.136273,5.3342814,-0.23464862,1.285795,1.032095
150,6,1441926027928,1.7908629,9.615114,6.253655,-0.28107437,1.1245265,1.0650817
150,6,1441926027941,2.2122424,10.189722,6.397307,-0.31772628,0.9889145,1.0418688
150,6,1441926027958,2.681506,10.764331,6.38773,-0.24442245,1.0011318,0.9368
150,6,1441926027959,2.9400797,11.195287,6.2345014,-0.05138904,1.0915399,0.7425449
150,6,1441926027973,3.1411927,11.348516,6.0142345,0.12820534,1.2198216,0.52385515
150,6,1441926027978,3.1794999,11.520899,6.9144545,0.12820534,1.4446199,0.52385515
150,6,1441926027989,2.4516625,11.87524,5.7269306,0.08544478,1.4446199,0.39312997
150,6,1441926028006,2.7964275,12.018892,5.861006,0.06345363,1.6400968,0.45299476
150,6,1441926028008,3.3518825,12.29662,6.6175733,0.15752688,1.1501828,0.5543984
150,6,1441926028023,3.4476504,13.062764,6.6175733,0.27114782,0.6883688,0.68390185
150,6,1441926028028,3.763685,13.905523,6.8282633,0.44952047,0.4489096,0.6887888
150,6,1441926028052,3.916914,14.326903,7.0485296,0.6682102,0.3487277,0.5629505
150,6,1441926028052,4.0414124,14.087482,7.2113357,0.84047425,0.3047454,0.36136496
150,6,1441926028058,3.86903,13.781025,7.038953,0.9760863,0.2448806,0.120684065
150,6,1441926028074,3.5051112,13.177686,7.019799,1.1153636,0.16913332,-0.10533608
150,6,1441926028078,3.1316159,12.363658,6.789956,1.2228758,0.09949467,-0.23239605
150,6,1441926028091,2.6144683,11.626244,6.646304,1.371927,-0.048334714,-0.24339162
150,6,1441926028108,2.0111294,10.984597,6.540959,1.5674039,-0.25358543,-0.2104049
150,6,1441926028108,1.5801731,10.113108,6.445191,1.7347809,-0.42707115,-0.17497471
150,6,1441926028124,1.1204864,9.500193,6.0716953,1.8422933,-0.51625746,-0.13099241
150,6,1441926028128,0.7086837,8.954314,5.48751,1.9082667,-0.5431356,-0.07601454
150,6,1441926028143,0.5554548,8.37013,4.960786,1.9449186,-0.53580517,-0.039362628
150,6,1441926028158,0.7278373,7.642292,4.2999864,1.9498055,-0.5101488,-0.034475707
150,6,1441926028158,0.6991069,7.067683,3.916914,1.902158,-0.4893794,-0.010041097
150,6,1441926028173,0.6607997,6.7803793,3.7541082,1.8007544,-0.5052619,0.019280434
150,6,1441926028178,0.842759,6.531382,3.4572272,1.6578119,-0.5590181,0.04004985
150,6,1441926028190,0.9672575,6.3206925,3.0933087,1.5197563,-0.6286567,0.049823698
150,6,1441926028207,1.1109096,6.215348,3.0262709,1.4024702,-0.6738607,0.030276008
150,6,1441926028208,1.4269443,6.0716953,3.0933087,1.2961797,-0.686078,-0.025923593
150,6,1441926028222,1.7621324,5.9280434,2.873042,1.1959978,-0.6848563,-0.11633165
150,6,1441926028229,2.0494366,5.717354,2.6240451,1.136133,-0.6848563,-0.19330066
150,6,1441926028251,2.1739352,5.592855,2.6048915,1.136133,-0.71173435,-0.19330066
150,6,1441926028251,2.2026656,5.449203,2.4899697,1.1165853,-0.71173435,-0.2262874
150,6,1441926028266,2.2122424,5.2480903,2.4037786,1.0994811,-0.7923686,-0.2262874
150,6,1441926028282,1.9536686,5.21936,2.4420857,1.0958159,-0.8864418,-0.18474856
150,6,1441926028283,1.7142484,5.2863975,2.633622,1.0567205,-0.9573022,-0.1346576
150,6,1441926028299,1.5514427,5.257667,2.7006595,0.96509075,-0.99884105,-0.10777954
150,6,1441926028299,1.6280571,5.0757074,2.4708161,0.8294786,-1.0342712,-0.110222995
150,6,1441926028315,1.5610195,5.1140146,2.3942018,0.7073056,-1.0831405,-0.12977068
150,6,1441926028331,1.5514427,5.3247046,2.3175871,0.6144541,-1.0880274,-0.13343588
150,6,1441926028332,1.4077905,5.3821654,2.2218192,0.53259814,-1.0855839,-0.15420529
150,6,1441926028348,1.2066777,5.535394,2.2697031,0.45196393,-1.1087968,-0.23606125
150,6,1441926028349,0.93852705,5.554548,2.078167,0.36888626,-1.1197923,-0.34601697
150,6,1441926028364,0.81402856,5.391742,1.6089035,0.2870303,-1.1100185,-0.44619888
150,6,1441926028381,0.842759,5.1523223,1.2737153,0.23816109,-1.0733666,-0.49140292
150,6,1441926028382,0.6991069,5.0182467,0.9864111,0.18807013,-1.0868056,-0.43642503
150,6,1441926028397,0.18195933,5.094861,0.8619126,0.15386169,-1.1735485,-0.3350214
150,6,1441926028398,-0.47884035,5.535394,1.2162545,0.12454015,-1.2871695,-0.2629393
150,6,1441926028413,-1.13964,5.899313,1.7429788,0.0035888334,-1.380021,-0.2629393
150,6,1441926028430,-1.4939818,5.985504,1.9536686,-0.18822286,-1.4349989,-0.3704516
150,6,1441926028430,-1.7046716,5.9663506,1.8195933,-0.3898084,-1.4349989,-0.5219462
150,6,1441926028446,-2.0685902,5.8705826,1.7525556,-0.541303,-1.380021,-0.6319019
150,6,1441926028462,-2.7102363,5.793968,1.7429788,-0.58528525,-1.3543646,-0.6673321
150,6,1441926028463,-3.1986535,5.93762,2.0015526,-0.5510768,-1.3787992,-0.63434535
150,6,1441926028479,-3.8498764,5.9184666,2.2122424,-0.52053356,-1.4105642,-0.52805483
150,6,1441926028480,-4.367024,5.93762,2.3463178,-0.5070945,-1.3861296,-0.40832523
150,6,1441926028495,-4.7309427,5.9280434,2.528277,-0.53397256,-1.298165,-0.2947043
150,6,1441926028512,-5.085284,6.042965,2.815581,-0.6109416,-1.2321916,-0.20673971
150,6,1441926028512,-5.2959743,6.090849,3.1507695,-0.6109416,-1.2004266,-0.20673971
150,6,1441926028529,-5.305551,6.1770406,3.2465374,-0.7062366,-1.2004266,-0.16153568
150,6,1441926028530,-5.2385135,6.253655,3.3039982,-0.80397505,-1.1051316,-0.12488376
150,6,1441926028545,-4.999093,6.349423,3.6008794,-0.8748354,-0.9817368,-0.06257551
150,6,1441926028561,-4.76925,6.4547677,3.8402996,-0.9224829,-0.8852201,0.026610818
150,6,1441926028562,-4.405331,6.7708025,4.0222588,-0.9530261,-0.8241336,0.13290137
150,6,1441926028578,-4.10845,7.2209125,3.9073372,-0.97746074,-0.7581601,0.22697462
150,6,1441926028578,-3.715801,7.5561004,3.7062242,-0.9921215,-0.6115525,0.27950904
150,6,1441926028594,-3.1028855,7.7572136,3.572149,-1.0153344,-0.391641,0.31127402
150,6,1441926028610,-2.815581,8.034941,3.41892,-1.0238866,-0.2401464,0.33937383
150,6,1441926028611,-2.7006595,8.0924015,3.4859576,-1.0434341,-0.17783815,0.34792593
150,6,1441926028627,-2.9879637,8.054094,3.8786068,-1.0617602,-0.1643991,0.33937383
150,6,1441926028628,-3.2944214,7.9487495,4.4340615,-1.08986,-0.19005544,0.2819525
150,6,1441926028643,-3.4476504,7.785944,4.960786,-1.1656072,-0.21571179,0.16344464
150,6,1441926028660,-3.2944214,7.8912888,5.0182467,-1.2804499,-0.19005544,0.051045425
150,6,1441926028660,-3.2944214,7.8912888,4.9799395,-1.3769666,-0.10331258,0.030276008
150,6,1441926028676,-2.930503,7.9870567,4.9799395,-1.3904057,0.024969118,0.0779235
150,6,1441926028678,-2.5091233,8.207323,4.9799395,-1.347645,0.11293371,0.17566194
150,6,1441926028693,-2.3080103,8.7532015,4.9320555,-1.2926673,0.1642464,0.29661325
150,6,1441926028709,-2.135628,9.3182335,4.7979803,-1.238911,0.21922426,0.3699171
150,6,1441926028710,-1.8100165,9.758766,4.7022123,-1.198594,0.2851977,0.37236056
150,6,1441926028726,-1.5705963,10.247183,4.7500963,-1.1973722,0.33773214,0.28561768
150,6,1441926028728,-1.2641385,10.764331,4.7405195,-1.2169199,0.37927097,0.18543579
150,6,1441926028742,-0.92895025,11.300632,4.654328,-1.2059244,0.39393172,0.11701887
150,6,1441926028759,-0.7086837,11.903971,4.6830587,-1.1448379,0.36827537,0.08525388
150,6,1441926028759,-0.58418524,12.363658,4.865018,-1.0312169,0.29985848,0.073036574
150,6,1441926028775,-0.49799395,12.650962,5.1235914,-1.0312169,0.25831965,0.073036574
150,6,1441926028778,-0.545878,13.043611,5.3342814,-0.90782213,0.25831965,0.06448446
150,6,1441926028792,-0.545878,13.148955,5.544971,-0.7868708,0.25221097,0.037606392
150,6,1441926028808,-0.45010993,12.737153,5.7365074,-0.66469777,0.2607631,-0.0051541757
150,6,1441926028809,-0.4213795,12.421119,5.66947,-0.58895046,0.28275424,-0.001488984
150,6,1441926028824,-0.4213795,12.29662,5.4779334,-0.5437464,0.28764117,0.051045425
150,6,1441926028828,-0.33518824,12.047623,5.4683566,-0.4545601,0.23755023,0.12679271
150,6,1441926028841,-0.38307226,12.0571995,5.755661,-0.34826955,0.12637275,0.2220877
150,6,1441926028857,-0.37349546,12.076353,6.033388,-0.25175285,0.00908662,0.27340037
150,6,1441926028858,-0.34476504,11.856087,6.2249246,-0.16745344,-0.061773747,0.24407884
150,6,1441926028873,-0.2681506,11.501745,6.2823853,-0.1259146,-0.075212784,0.17077501
150,6,1441926028878,-0.31603462,11.147403,6.167464,-0.09292787,-0.038560867,0.0779235
150,6,1441926028891,-0.40222588,10.716447,6.1770406,-0.050167307,0.0041996986,-0.013706289
150,6,1441926028906,-0.36391866,10.390836,5.841852,-0.008628472,0.05429065,-0.07723627
150,6,1441926028908,-0.095768064,9.902418,5.6886234,0.04024075,0.09094256,-0.087010115
150,6,1441926028924,0.047884032,9.528923,5.5162406,0.06345363,0.109268524,-0.024701864
150,6,1441926028928,-0.019153614,9.212888,5.4204726,0.041462477,0.1043816,0.027832547
150,6,1441926028941,-0.12449849,9.32781,5.267244,0.006032294,0.109268524,0.08769734
150,6,1441926028957,-0.15322891,9.32781,5.094861,0.017027868,0.042073343,0.120684065
150,6,1441926028958,-0.15322891,8.935161,4.960786,0.09155343,-0.075212784,0.10968849
150,6,1441926028972,-0.076614454,8.714894,5.085284,0.16974418,-0.14851661,0.08769734
150,6,1441926028978,-0.009576807,8.42759,5.1810527,0.20150918,-0.18516853,0.07181484
150,6,1441926028989,-0.17238252,8.236053,5.0661306,0.19662225,-0.15951219,0.06448446
150,6,1441926029006,-0.29688102,8.101978,5.0182467,0.16730072,-0.08132143,0.037606392
150,6,1441926029008,-0.2777274,7.9966335,4.9895163,0.11476631,-0.0055741454,0.013171782
150,6,1441926029022,-0.20111294,7.9104424,4.865018,0.06467536,0.04085161,0.0070631295
150,6,1441926029028,-0.22984336,7.881712,4.7788267,0.06467536,0.06528623,0.009506591
150,6,1441926029038,-0.23942018,7.795521,4.711789,0.0463494,0.05795584,0.009506591
150,6,1441926029055,-0.34476504,7.7572136,4.865018,0.050014593,0.05795584,0.021723894
150,6,1441926029058,-0.31603462,7.6614456,5.00867,0.07200574,0.016417004,0.025389086
150,6,1441926029072,-0.35434186,7.5944076,4.960786,0.081779584,-0.019013181,0.046158504
150,6,1441926029078,-0.4309563,7.7093296,4.9320555,0.112322845,-0.04589125,0.07548004
150,6,1441926029089,-0.4309563,7.8529816,5.085284,0.16119206,-0.05933029,0.07914523
150,6,1441926029106,-0.48841715,7.795521,5.046977,0.22594379,-0.04589125,0.038828123
150,6,1441926029108,-0.4213795,7.6614456,4.9799395,0.32001704,-0.03733914,0.011950051
150,6,1441926029124,-0.5554548,7.5848308,4.865018,0.447077,-0.021456642,0.016836973
150,6,1441926029128,-0.80445176,7.5848308,4.76925,0.5668066,0.11415544,0.038828123
150,6,1441926029153,-1.1204864,7.201759,3.8019924,0.64255387,0.283976,0.11213195
150,6,1441926029153,-1.340753,7.7189064,3.7253778,0.62422794,0.37194058,0.21109211
150,6,1441926029159,-2.384625,7.8625584,5.209783,0.30902144,0.6639342,0.31738266
150,6,1441926029173,-1.8291701,8.734048,4.9320555,-0.0538325,0.5405394,0.29416978
150,6,1441926029178,-1.8770541,8.130709,5.4300494,-0.19555324,-0.32200235,0.20131828
150,6,1441926029191,-1.6184803,8.283937,4.951209,-0.16256651,-0.33910656,0.09258427
150,6,1441926029205,-1.1779473,8.159439,4.9895163,-0.07826711,-0.075212784,0.03271947
150,6,1441926029208,-0.90021986,8.494628,4.8937483,-0.0538325,0.17402023,0.019280434
150,6,1441926029222,-0.7182605,8.571242,4.7500963,-0.07826711,0.22655465,0.046158504
150,6,1441926029228,-0.82360536,8.552089,4.6926355,-0.10392345,0.14469871,0.03516293
150,6,1441926029240,-0.89064306,8.456321,4.9703627,-0.19433151,0.08483391,-0.035697438
150,6,1441926029257,-1.1013328,8.379706,5.104438,-0.35682166,0.1288162,-0.08090147
150,6,1441926029258,-1.1779473,8.37013,5.133168,-0.5119814,0.117820635,-0.09922742
150,6,1441926029272,-1.2449849,8.264784,5.133168,-0.5816201,0.07383834,-0.09067531
150,7,1441926029278,-1.2737153,8.226477,5.1810527,-0.5645158,0.038408153,-0.06501897
150,7,1441926029290,-1.5131354,8.1881695,5.1523223,-0.47166434,0.021303926,-0.010041097
150,7,1441926029306,-1.9919758,8.159439,5.2002063,-0.47166434,0.05429065,-0.010041097
150,7,1441926029308,-2.2409728,8.0445175,5.315128,-0.34338263,0.05429065,0.048601966
150,7,1441926029322,-2.566584,7.795521,5.2768207,-0.20777054,0.11904237,0.113353685
150,7,1441926029328,-2.9017725,7.565677,5.1906295,-0.11369729,0.18501581,0.15489252
150,7,1441926029351,-3.1890767,7.374141,5.209783,-0.07704538,0.2888629,0.18054886
150,7,1441926029351,-3.371036,7.2209125,5.2385135,-0.095371336,0.41592288,0.21353558
150,7,1441926029358,-3.514688,7.240066,5.2959743,-0.16012305,0.4977788,0.26484826
150,7,1441926029383,-3.6966474,7.374141,5.535394,-0.23831381,0.5283221,0.3344869
150,7,1441926029384,-3.8019924,7.536947,5.583278,-0.29695687,0.5735261,0.41145593
150,7,1441926029388,-3.8786068,7.536947,5.535394,-0.29817858,0.62606055,0.4664338
150,7,1441926029406,-4.012682,7.728483,5.6120086,-0.26763535,0.69569916,0.4957553
150,7,1441926029408,-4.0701427,7.747637,5.9759274,-0.27496573,0.7909941,0.4823163
150,7,1441926029425,-3.821146,8.015787,6.397307,-0.35682166,0.90828025,0.45299476
150,7,1441926029428,-3.6774938,8.360553,6.9527617,-0.49487722,0.9852493,0.42733842
150,7,1441926029442,-3.2561142,8.743625,7.1155677,-0.63781965,1.0732139,0.4138994
150,7,1441926029459,-2.6910827,8.973468,6.7612257,-0.7013497,1.145296,0.41023418
150,7,1441926029460,-2.2218192,9.107543,6.38773,-0.64026314,1.2002739,0.44810784
150,7,1441926029475,-2.1930888,9.251195,6.1770406,-0.47288606,1.3517684,0.5189682
150,7,1441926029478,-2.3080103,9.5385,6.531382,-0.28107437,1.5093716,0.55562013
150,7,1441926029495,-2.3558946,9.528923,6.694188,-0.14546229,1.6144404,0.5421811
150,7,1441926029515,-2.3750482,9.232041,6.6175733,-0.111253835,1.6975181,0.46887726
150,7,1441926029516,-2.1643584,9.375694,6.8186865,-0.1857794,1.892995,0.40046033
150,7,1441926029518,-1.5897499,9.710882,6.933608,-0.34826955,2.05182,0.46521208
150,7,1441926029528,-1.2737153,9.950302,6.579266,-0.5144249,1.9858465,0.655802
150,7,1441926029539,-0.63206923,10.132261,7.038953,-0.54985505,1.7805958,0.7584274
150,7,1441926029559,-0.11492168,10.582372,6.9048777,-0.5303074,1.7439439,0.7303276
150,7,1441926029560,0.31603462,10.620679,6.799533,-0.38736492,1.7793741,0.6594672
150,7,1441926029575,0.7565677,10.7356,7.0485296,-0.38736492,1.7109572,0.6594672
150,7,1441926029578,1.0821792,11.166556,7.326257,-0.19555324,1.7109572,0.57394606
150,7,1441926029602,1.2641385,11.233594,7.575254,-0.0538325,1.6400968,0.5519549
150,7,1441926029602,1.8387469,11.57836,7.833828,0.01947133,1.5374714,0.6044893
150,7,1441926029608,2.7485435,12.363658,7.920019,0.08055785,1.3896421,0.6386978
150,7,1441926029623,3.514688,12.919112,7.536947,0.19662225,1.2479213,0.63014567
150,7,1441926029628,4.223372,13.350069,7.07726,0.3945426,1.1367439,0.64602816
150,7,1441926029640,4.5777135,13.838486,6.9144545,0.6633233,1.0316751,0.6753497
150,7,1441926029656,4.510676,13.694834,6.847417,0.97852975,0.87162834,0.6729062
150,7,1441926029658,4.405331,13.091495,7.0964136,1.2546408,0.596739,0.5996024
150,7,1441926029672,4.2425256,12.689269,7.2113357,1.4537829,0.29985848,0.45177302
150,7,1441926029678,4.2425256,12.689269,6.6271505,1.5185347,0.14592044,0.2697352
150,7,1441926029688,4.060566,12.354081,6.6271505,1.512426,0.17524196,0.121905796
150,7,1441926029705,3.7253778,11.951855,6.042965,1.5527431,0.20945042,0.016836973
150,7,1441926029708,3.5625722,11.511322,6.081272,1.5906167,0.16302466,-0.06990589
150,7,1441926029722,3.2561142,10.984597,5.746084,1.5869515,0.08972083,-0.13099241
150,7,1441926029728,2.9400797,10.409989,5.305551,1.6321555,-0.004352415,-0.17375298
150,7,1441926029739,2.6623523,9.816227,4.9224787,1.7152332,-0.12408201,-0.15909222
150,7,1441926029755,2.5187001,9.155427,4.55856,1.8056413,-0.26702446,-0.11755338
150,7,1441926029758,2.3463178,8.571242,4.232949,1.8862755,-0.39897135,-0.06990589
150,7,1441926029775,2.1164744,7.872135,4.0222588,1.9290361,-0.5431356,-0.024701864
150,7,1441926029778,1.8866309,7.1347213,3.8977604,1.9046015,-0.65797824,0.0046196682
150,7,1441926029794,1.7717092,6.4547677,3.8402996,1.8080847,-0.6665303,0.014393512
150,7,1441926029811,1.541866,6.0046577,3.5434184,1.6675857,-0.64209574,0.019280434
150,7,1441926029811,1.5993267,5.995081,3.4572272,1.5258651,-0.65553474,-0.013706289
150,7,1441926029827,1.7908629,6.0621185,3.514688,1.3939182,-0.6897432,-0.07479281
150,7,1441926029828,1.9919758,6.0142345,3.3997664,1.3939182,-0.7215082,-0.07479281
150,7,1441926029844,2.030283,5.851429,3.2848446,1.3120621,-0.7215082,-0.14565319
150,7,1441926029860,1.8866309,5.535394,3.3327289,1.2815189,-0.7728209,-0.17741817
150,7,1441926029860,1.6280571,5.363012,3.2369606,1.2619712,-0.86811584,-0.17008778
150,7,1441926029876,1.436521,5.2768207,3.0933087,1.2521974,-0.985402,-0.11755338
150,7,1441926029878,1.3120226,5.2002063,2.815581,1.2338715,-1.0293843,-0.08090147
150,7,1441926029893,1.2066777,5.085284,2.3558946,1.1617893,-0.985402,-0.049136475
150,7,1441926029909,1.0821792,4.9895163,2.2984335,1.0787116,-0.99761933,0.00828486
150,7,1441926029910,0.9768343,5.085284,2.2984335,0.98219496,-1.0758101,0.052267157
